cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.959808+-0.703824*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.08223+0.0687687*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.09701+-1.03034*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.851671+0.293305*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.857142+0.277989*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.849431+0.293626*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.60499+-0.980083*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.0628+-0.197921*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.853441+0.0660206*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.43878+-0.589311*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-4.77132+5.94902*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "6.37384+-5.62315*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-2.79286+3.76414*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.82701+2.78844*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.968118"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.0561"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "1.13231+0.0421658*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.35685+0.365834*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.24436+0.141911*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.98117+-0.654801*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.10026+0.096803*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.11629+-1.09524*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.844585+0.370689*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.853856+0.344737*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.898679+0.253856*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.65562+-1.02217*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.05698+-0.15858*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.862305+0.0868449*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.48858+-0.614314*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-4.98632+6.2028*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "6.47206+-5.69459*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-2.34617+3.33586*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.88701+2.87201*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.959882"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.574"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "-0.110872+-1.90589*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.18013+-0.0449771*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.17061+-0.0639301*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.95309+-0.722393*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.06444+-0.0196381*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.07782+-1.01408*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.842126+0.257517*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.826513+0.301221*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.856206+0.241018*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.59942+-1.01187*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.01246+-0.165139*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.832676+0.0615233*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.42835+-0.605371*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-4.66667+5.81179*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "6.07906+-5.34565*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-2.20416+3.13691*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.69764+2.62521*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.913552"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.44354"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.402749+-1.15606*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.27814+0.105763*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.21209+-0.0257125*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.971512+-0.753979*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.08898+-0.0126266*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.10346+-1.08962*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.850851+0.27328*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.860421+0.246494*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.864602+0.238016*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.60681+-1.01317*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.02085+-0.167883*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.810326+0.0975313*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.75833+-0.963826*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-5.11913+6.27713*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "5.78563+-5.04543*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-3.11203+4.06635*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-2.39473+3.34174*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.954778"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.32825"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.448311+-0.975446*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.23499+0.158499*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.19292+0.0747602*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.958985+-0.633383*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.07094+0.0731982*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.0855+-1.00921*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.835624+0.338931*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.816533+0.392369*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.884301+0.254965*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.64025+-1.01939*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.04231+-0.156815*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.880042+0.0477603*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.15503+-0.260106*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-4.4949+5.68844*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "6.70445+-5.94*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-1.43192+2.39218*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.17349+2.13111*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.962915"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.37394"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.458287+-1.01444*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.25164+0.12913*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.18908+0.00458684*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.955047+-0.703842*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.07093+0.0275285*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.08525+-1.03693*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.83393+0.318991*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.814738+0.372714*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.875694+0.24912*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.61962+-1.00496*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.02634+-0.149117*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.862264+0.0577403*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.14316+-0.256744*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-4.48013+5.66376*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "6.62535+-5.86722*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-1.43809+2.39027*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.17356+2.12305*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.955131"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.39741"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.392042+-1.11735*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.26131+0.135651*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.21624+0.0459218*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.975692+-0.682227*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.08915+0.0338151*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.10388+-1.06168*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.852736+0.293311*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.862661+0.265529*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.873325+0.243907*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.62783+-1.02802*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.03717+-0.175935*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.828087+0.0876542*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.77588+-0.973463*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-5.13986+6.30779*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "5.85933+-5.11282*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-3.12037+4.08299*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-2.40535+3.36067*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.962734"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.15327"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.356402+-0.88095*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.04392+0.110073*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "0.998955+0.020554*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.801991+-0.575674*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "0.895667+0.0155304*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "0.89686+-0.0731919*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.92611+-0.230998*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.875446+-0.0891818*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.882818+-0.104129*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "0.917928+-0.163316*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "0.951163+-0.211261*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.875157+-0.115439*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.3089+-0.601042*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-0.432133+1.23201*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "1.97625+-1.26865*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-1.66434+2.45955*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "0.78667+-0.0164643*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.770151"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "0.701255"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "2.36188+1.83586*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.38583+0.428933*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.24173+0.142088*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "1.21459+0.0599356*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.15741+-0.300933*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.15188+0.110237*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "1.10783+0.347914*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "1.18413+0.13432*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "1.17303+0.156832*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.12015+0.245976*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.07009+0.318188*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "1.18457+0.173867*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "0.531296+0.905252*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "3.15353+-1.85557*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "-0.473829+1.91076*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "5.0094+-3.70442*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "1.31784+0.0247975*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "1.34272"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "0.997191"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.997191+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "0.997191+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "0.997191+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.997191+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.06535+0.430177*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.07617+-0.374388*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "1.03879+-0.172688*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "1.00627+-0.0816715*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.951802+0.0287739*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "0.932467+0.0613681*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "0.811454+0.235939*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.703805+0.371655*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "0.245096+0.885211*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "1.87068+-0.826295*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "-0.638399+1.77892*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "3.4049+-2.36168*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "0.786587+0.283346*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "1.07087"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.00283"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "1.00283+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.00283+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.00283+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "1.00283+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "0.934278+-0.432608*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "0.923396+0.376503*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.960992+0.173664*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.993691+0.0821329*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "1.04847+-0.0289365*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.06791+-0.0617149*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "1.18961+-0.237272*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "1.29787+-0.373754*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.75917+-0.890213*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "0.124397+0.830963*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "2.64766+-1.78897*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-1.41849+2.37502*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "1.21462+-0.284946*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.928732"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.764486"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.2188+x*(-0.497628+x*(-1.1001+x*(4.77945+x*(5.50246+x*(-7.48117+x*-8.00653)))))"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.09258"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.832464"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.17713+x*(-0.610944+x*(-0.415104+x*(5.57147+x*(4.21909+x*(-8.28055+x*-7.43399)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.20377"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.694906"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.19022+x*(-0.283488+x*(-1.16949+x*(4.18501+x*(5.91105+x*(-7.5344+x*-8.80494)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "0.971237"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.764506"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.14092+x*(-0.563653+x*(-1.0044+x*(4.74421+x*(5.05015+x*(-8.24386+x*-8.43389)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "0.71623"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.764995"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.2977+x*(-0.436348+x*(-1.18152+x*(4.87725+x*(5.95522+x*(-6.83775+x*-7.65569)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.46615"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.765385"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.21458+x*(-0.516173+x*(-1.11116+x*(4.69623+x*(5.38613+x*(-7.4107+x*-7.9057)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.03719"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.763576"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.22303+x*(-0.479066+x*(-1.0889+x*(4.86393+x*(5.61953+x*(-7.55364+x*-8.109)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.14815"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.764604"
